fit_tier,priority,company,legal_name,usdot,power_units,drivers,officer,phone,email,city,state,zip,address,safety_rating,hazmat,classdef,fit_score,suggested_plan,add_on,outreach_angle,safer_url
Fleet,High,PRO TRANSPORT INC,PRO TRANSPORT INC,752774,95,95,ALBERT NAVARRO,3058844186,WARREN@PROTRANSPORTUSA.COM,MEDLEY,FL,33178-1129,10800 NW SOUTH RIVER DRIVE,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=752774
Fleet,High,TRUCKS INC,TRUCKS INC,484944,86,65,HEATHER HUTCHINS,7707754999,FRANKIE@TRUCKSINC.NET,JACKSON,GA,30233,105 SHORT ROAD,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=484944
Fleet,High,U-HAUL,U HAUL CO OF GEORGIA,428379,83,150,KIYA BLAIR,6022636811,GODFREY_HALL@UHAUL.COM,ATLANTA,GA,30313-1114,300 PETERS ST SW,None listed,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=428379
Fleet,High,RT,RAYTCHEV TRANSPORTATION INC,1622100,100,100,ELENA  DOUDINA,7736927750,safety@rttrans.us,SCHILLER PARK,IL,60176,4205 UNITED PKWY,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1622100
Fleet,High,SMS LOADS,Y & Y SAFETY FREIGHT INC,2987928,100,100,JAKHONGIR GANIEV,6303394994,Dispatch@smsloads.com,WEST CHICAGO,IL,60185,1800 W HAWTHORNE LN SUITE 209,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2987928
Fleet,High,MEDALLION TRANSPORT & LOGISTICS LLC,MEDALLION TRANSPORT & LOGISTICS LLC,86734,94,99,GARY  WEILHEIMEN,7656504164,mtlmcs150@medalliontrans.com,TIPTON,IN,46072,902 DEVELOPMENT DR,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=86734
Fleet,High,NIBLOCK TRUCKING LLC,NIBLOCK TRUCKING LLC,401119,93,77,CHAD NIBLOCK,5748484437,amishler@niblockexc.com,BRISTOL,IN,46507-9159,906 MAPLE ST,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=401119
Fleet,High,CAUSLEY TRUCKING INC,CAUSLEY TRUCKING INC,71955,100,105,KEVIN  CAUSLEY,9897528383,roneil@causley.com,SAGINAW,MI,48601,1621 TERMINAL DRIVE,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=71955
Fleet,High,JBTC,JAMES BURG TRUCKING COMPANY,398223,99,92,JAMES D. BURG,5867519000,SAFETY@JBTC.NET,WARREN,MI,48092,27275 MOUND ROAD,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=398223
Fleet,High,QB TRANSPORTATIONS LLC,QB TRANSPORTATIONS LLC,3824614,100,100,DOMINIC OLSEN,9176620981,QB.TRANSPORTATIONS@GMAIL.COM,BLUE SPRINGS,MO,64014,916 NE SUNNYSIDE LN APT G,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3824614
Fleet,High,WALLER TRUCK COMPANY INC,WALLER TRUCK COMPANY INC,89164,97,95,ROBERT D WALLER,8166293400,TCROWLEY@wallertruck.com,EXCELSIOR SPRINGS,MO,64024,400 S MCCLEARY ROAD,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=89164
Fleet,High,BECK TRUCKING LLC,BECK TRUCKING LLC,1869532,92,50,MATTIE  B BRUNER,3363568040,mattie@becktrucking.net,DOBSON,NC,27017,1037 SOUTH MAIN STREET,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1869532
Fleet,High,COOKE TRUCKING COMPANY INC,COOKE TRUCKING COMPANY INC,16189,88,130,SHANNON  BRANCH,3367865181,sbranch@cooketrucking.com,MOUNT AIRY,NC,27030,1759 SOUTH ANDY GRIFFITH PKWY,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=16189
Fleet,High,TIBBI EXPRESS INCORPORATED,TIBBI EXPRESS INCORPORATED,1884997,92,65,MANPREET  BHONDOHAL,6099180037,tibbiexpress2@gmail.com,ROBBINSVILLE,NJ,08691,1171 ROUTE 130 NORTH,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1884997
Fleet,High,HALL'S FAST MOTOR FREIGHT INC,HALL'S FAST MOTOR FREIGHT INC,31751,63,48,EDWARD RUNSER,9087566242,Ned.runser@americold.com,SOUTH PLAINFIELD,NJ,07080,601 KENTILE ROAD,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=31751
Fleet,High,MOBILE AIR TRANSPORT INC,MOBILE AIR TRANSPORT INC,24439,62,67,JOHN J. INGEMIE,5187835111,mlh@mobileairtrans.com,LATHAM,NY,12110,12 RUNWAY AVE,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=24439
Fleet,High,U-HAUL,U-HAUL CO OF NEW YORK AND VERMONT,428400,61,133,JAMIE MAPES,6022636811,GODFREY_HALL@uhaul.com,ALBANY,NY,12202-1002,139 BROADWAY,S,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=428400
Fleet,High,CLOPAY TRANSPORTATION COMPANY,CLOPAY TRANSPORTATION COMPANY,77019,100,102,VICTOR WELDON,9374406790,KCOPLEY@CLOPAY.COM,TROY,OH,45373,1400 W MARKET STREET,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=77019
Fleet,High,FORTUNA EXPRESS LLC,FORTUNA EXPRESS LLC,3511164,100,100,FERUZ NAJMIDDINOV,3262126212,fn@fortuna-express.com,MIDDLETOWN,OH,45005,3420 ATRIUM BLVD SUITE 160,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3511164
Fleet,High,COLUMBIA RIVER TRANSPORT LLC,COLUMBIA RIVER TRANSPORT LLC,3850964,98,94,BRYAN MEDELEZ,5417208833,BRYAN.MEDELEZ@COLUMBIARIVERTRANSPORT.COM,HERMISTON,OR,97838,30525 CAROLYN CT,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3850964
Fleet,High,T P FREIGHT LINES INC,T P FREIGHT LINES INC,26804,76,50,MOHAMED HEGEB,5032334607,compliance@tpfreight.net,TILLAMOOK,OR,97141,2703 THIRD STREET,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=26804
Fleet,High,DON MARTIN TRUCKING DIVISION,DTA LP,757900,97,92,MARK  W MCCLYMONDS,7243688040,fzbuckvich@mcclymonds.com,SAXONBURG,PA,16056,415 SAXONBURG BLVD,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=757900
Fleet,High,M & C TRUCKING COMPANY,M & C TRUCKING COMPANY,163516,95,62,ELEANOR J MUCHESKO,8144464441,billing@mandctrucking.com,SEWARD,PA,15954,400 KECK STREET,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=163516
Fleet,High,SADLER BROS TRUCKING & LEASING CO INC,SADLER BROS TRUCKING & LEASING CO INC,8350,93,165,CHRISTOPHER B SADLER,6152564911,CHRIS@sadlerbrothers.com,NASHVILLE,TN,37210-4302,436 ENOS REED DR,S,No,AUTHORIZED FOR HIRE;U. S. MAIL,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=8350
Fleet,High,QUICKWAY CARRIERS INC,QUICKWAY CARRIERS INC,694331,89,125,GAYLE  CULPEPPER,6158349470,ccannon@paladin-capital.com,BRENTWOOD,TN,37027,5200 MARYLAND WAY SUITE 400,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=694331
Fleet,High,BASIC TRANSPORT LLC,BASIC TRANSPORT LLC,2141830,90,90,ADEEL  SALAM,7326553302,basictransportllc@gmail.com,IRVING,TX,75063,9349-9345 E 9TH ST,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2141830
Fleet,High,VALLEY TRUCKING CO INC,VALLEY TRUCKING CO INC,136490,82,82,JUAN D GUTIERREZ,8009454511,VTCJD@VALLEY-TRUCKING.COM,BROWNSVILLE,TX,78521,4550 JAIME J ZAPATA AVE,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=136490
Fleet,High,CROSBY TRUCKING SERVICE INC,CROSBY TRUCKING SERVICE INC,32052,96,75,MELISSA  BOSSERMAN,5402349268,mbosserman@crosbytrucking.com,MT SIDNEY,VA,24467,270 KEEZLETOWN ROAD,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=32052
Fleet,High,APPALACHIAN FREIGHT CARRIERS INC,APPALACHIAN FREIGHT CARRIERS INC,32173,96,86,JEFF PENCE,5409848514,wruby@appalachianfreight.com,EDINBURG,VA,22824,12919 OLD VALLEY PIKE,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=32173
Fleet,High,SMC,SKYLINE MAIL CARRIERS INC,130402,82,72,DAVID  BALBI,2538747811,david@skylinemailcarriers.com,TACOMA,WA,98422-3911,8209 PACIFIC HWY E,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=130402
Fleet,High,PRO STAR LOGISTIC INC,PRO STAR LOGISTIC INC,3007470,80,90,CATALINA  TRELEA,2067156281,dispatch@prostarlogistics.us,KENT,WA,98031,22328 88TH AVE S H104,None listed,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3007470
Fleet,High,KOHLER TRANSPORT INC,KOHLER TRANSPORT INC,100152,92,92,ANDREW  SCHELK,9204591561,andrew.schelk@kohler.com,KOHLER,WI,53044,444 HIGHLAND DRIVE,S,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=100152
Fleet,High,FIRST TRANSPORT,FIRST TRANSPORT LLC,113939,84,123,KATIE POEHLING SEYMOUR,6087913613,teverett@1SUPPLY.COM,LA CROSSE,WI,54601,106 CAMERON AVE,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=113939
